V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,Time,Amount,Class
-0.4485275476371245,0.47956508448009294,0.7671846356250946,0.46184271624374895,0.09946143845242639,-0.153418879681164,0.23820809315733396,-0.20853800683030074,-0.015680935874112362,-0.410733965720037,0.3253204211986013,0.35045412697680545,0.4544278179965955,0.2788928043702839,0.24398507029484762,103.35473363742665,218.22058753429,0.0
-0.5219110163402697,-0.54283836530032,0.16552809654210474,0.550448948616226,-0.13361576745721568,0.0028043917275781655,0.007998039388614278,-0.9216441691357572,0.12021220934740458,-0.2749260140530394,0.30554021544697824,-0.015668644963570087,-0.08963126783523792,-0.07873951943917223,-0.16350982267903363,112.94282547135978,131.57609781406902,0.0
-0.6807741708750109,0.4766742806673635,-0.3169519733869354,-0.2338761217549205,0.03953272721325436,-0.5577764944357372,-0.24953987935299174,0.9582465092451221,0.16836718234488798,-0.42890141308275426,-1.0406698576658304,0.500697121466246,-0.5060416395964502,-0.2714348799516515,-0.20811714098124975,123.9176055127254,263.8454600795919,0.0
-0.45656465314167344,-0.038118156639150864,-0.2757055910492548,0.3055668841630378,0.07027584882589773,0.7160642700787506,0.7261759207736473,-0.47740844471386973,-0.16350760163141306,1.0771528736881602,-0.5792297465109236,0.39881264258923455,0.27399894096816,-0.4244748606541775,-0.4003494057748799,136.48140079036455,41.44505227053817,0.0
0.9224719311007221,0.9124763116383999,0.21495782021155227,-0.6931021629208184,0.6284289348529449,-0.6952176473883497,0.35759951265326007,-0.8096311370700504,0.0038092516932869973,0.4424903914511949,-1.4126792055157171,-0.2641895552256815,0.0766559753390316,-0.1720902232544954,-0.33553728771326746,156.59926780535275,70.95867033564079,0.0
-0.06673773467127739,0.518761911568434,0.6844774534894629,0.3525105823368423,0.7766806306071841,-0.267390285475383,0.2983923285972103,-0.5094232703930653,1.4655622242189241,0.05007353134746997,0.4020534655194083,-0.881232453867317,0.39066727295605563,0.05684961951488358,0.23205245009702813,163.09910544242405,2.4179722048099785,0.0
0.006786091012325353,-0.05989858372535445,-0.15407428711295898,-0.04482878895535864,0.7341376292286442,-0.18369164471077354,1.129391876759759,0.030688448861210416,0.6999835148802369,0.5719630528776295,-0.7817184406132526,-0.6759338337161037,-0.3391153866036136,-0.7718418526556124,-0.20653109299990063,192.27681189207905,1.6981904170624234,0.0
0.014058977799243848,0.32430473339446475,0.09028820728883942,0.0026198923036301522,0.5118706450265298,0.4449415877091917,0.9539206232221964,0.09331192204374768,-1.2054890992738414,0.21359930882884057,1.1345156068334945,0.5129930469405963,0.627650034726913,0.047414936369864734,0.4565683244632457,222.0913915100978,28.460346543932086,0.0
0.6539642661790674,-0.167125157476457,-0.25039147483323787,0.22735153101300357,0.48463076513573555,-1.3776845156307087,-0.09738968348786536,-0.9767271247828384,-0.06128861441124827,0.8448072274631232,-0.3120091795992162,-0.1430421379356982,0.33096788401384036,0.49689266682108246,0.47808331653042674,234.06497758330238,11.625780381055755,0.0
0.018658975754408405,0.28523342030871546,0.26329166342510046,-0.3518728510980772,-0.8755226859235459,-0.44851213596341316,0.7193654572056108,1.1066065925936985,-0.04550920312688783,0.7000900237840952,-0.14869908725682676,0.17451655785763087,-0.3071024858737346,0.5072742689988152,-0.3193079432966574,246.99412227670504,31.139076593022256,0.0
-0.44630674952042815,0.02337549415342098,0.4083832093951593,0.08182655595417775,-0.23451336748273474,-0.44983906080829333,-0.8434458610790938,-0.22812654364330134,-0.07645691789946958,0.27698027928253416,-0.583553688692083,0.33409379986845084,-0.2970792142041929,-0.2568852974409167,0.6243598833162519,254.864315010538,20.48516854341168,0.0
-1.2386742031357414,-0.613414469606128,0.022822779178294814,-0.002485497859330619,-0.8509922553177844,-0.2471035244300276,0.47900759186634995,-0.5814152168521807,0.5403761384491796,-0.35808012853414595,-0.9364620298420654,0.40954275961982617,0.12534588788747666,-0.7329683128119332,-0.2713894897437094,270.6620396616141,3.8934622665959777,0.0
0.8624815408519015,0.32917617122222514,0.5576930296326138,-0.5691588342122775,0.6126392258334934,-0.7119765049098635,-0.696159600676002,0.4175596567424266,-0.6655402144746767,0.7587804772610643,-0.6262049389416914,-0.4860311640878455,0.5765857817753706,-0.3103760548844444,0.39757741225253546,344.58430919799616,241.02436385184885,0.0
-0.5566931819647818,-0.13830036976277324,0.37043245812841336,-0.42286205897672124,0.511363422678998,-0.1801427537906391,0.060045584062328586,-0.5013312607658857,-0.3851808711196215,-0.4220711776166014,-0.3044866350098641,0.7731015259239303,0.560394957299788,0.22589978884436443,-0.32930911786983513,406.12034946720746,1.8257127833574804,0.0
-0.4210394773043966,-0.48480714600888364,-0.15191686871724921,0.14006460728374287,0.3071357788042656,0.007204083291045406,0.2827240603339344,0.46797565241032124,-0.18587803375536405,0.5491900702545054,-0.4918667616436137,0.2931909584792799,0.015982045624693325,0.08765002702276242,-0.18390073425620626,455.4361368315141,134.2117377045885,0.0
0.6236605442037756,-0.30211814288176325,0.6937291134251573,0.697016033134615,0.22555604382140965,-0.15641830865940612,-0.41888669787650545,-0.9971861483675835,0.26993905935218593,-0.5557475248384743,-0.4857416113544043,0.27550391591680373,-0.2149425002837061,0.1087997906979899,0.23029133079188496,522.796619184498,17.504905335106194,0.0
0.8023500757696149,0.09928683589670147,-0.27480732675340175,-0.037539121701629576,-0.2889343047599045,0.9398772919257767,0.186116797240456,0.29233383957512354,0.6762509546149422,-0.4238248461470682,-0.7132443529314328,-0.011370389685872714,-0.7118394111067381,-0.20555279479963298,-1.0894564038318757,540.2650533691146,244.3031215672106,0.0
-0.6758410177879627,0.6114650123090167,0.20231843898812077,0.8988257410031818,-0.015569034834655418,-0.03476610352168491,0.10773730776433169,1.7943406423494896,0.5263023683761435,-0.420302307019072,0.20367107501351736,0.07628285826467673,0.3604525116763328,0.9366100066386533,0.29388779245525315,557.0127392661432,224.30211541027288,0.0
-0.18537967157426646,0.9321744594488734,-0.652936649755051,-0.13557966612923875,0.45072927948952424,-0.39525135792095845,-0.025887621384093222,-0.3506616708907646,-0.01916975764059324,-0.3497994873440753,0.039522386447688816,-0.16481126159298595,0.663620635903539,0.19274980787686546,0.36906489552962346,632.9684717086787,107.10308405949726,0.0
0.07215510318108918,-0.21721092794379043,0.16740031967413962,0.1013964033094443,-1.2107063191567802,0.016776529573431533,0.3359808322831128,-0.35804954192258764,0.43376024738496155,0.1777958453134485,-0.19839059336969525,0.27095167677480114,-0.18429600949436697,0.1383990696525869,-0.1299608054335473,643.9557817641559,112.545579686878,0.0
0.2745026255572328,0.6734123701327498,-0.21805947461011715,0.4511134159250911,-0.14948113310859493,-0.14556126835368155,-0.1976322332243168,-0.8440033522970246,0.2501781594344552,0.14202325560920143,0.08147519720228144,0.7772602034830894,0.8323105650547514,0.653974030723924,-0.11766419905748067,661.3465875372386,1.5353446125505323,0.0
-0.14302620957658682,-0.5090786751037227,0.030918384542166496,0.004126685606265592,0.26922244785613014,-0.5344232036794073,-0.1871306245666214,-0.847472793711688,-0.3580193650676893,0.44631728056744596,-0.5507124675763477,0.8719890842605786,0.5044512401935548,0.2506205759114819,0.6667680650549849,663.1450298232558,420.1179267022073,0.0
-0.060516883229492,-0.3687622405264663,-0.047971161965219736,-0.8594226236194498,0.5953690487483242,-0.17444428898941078,-0.37760338547912553,-0.3197724786700951,0.008288219094155655,0.05981151039755983,-0.07305202825791672,-0.0752748057237779,0.27487967583400774,-0.5493378765612552,0.11259571060964418,678.4252234806906,211.23630728828363,0.0
-0.1589314461291322,-0.9989939863587893,-0.5416516182893946,-0.3959904291992971,0.8351965525539328,0.2262520276176138,0.13549471043430528,-0.24348588252004483,-0.25617429021164567,-0.5914398920653635,-0.16320466648335993,0.6878046844761,-0.659058664784131,-0.29321398580684155,0.46309353244780854,725.1094982566083,226.48071145317002,0.0
0.46173723761057794,-0.3602702621499884,0.5818100438156955,-0.21734847855142733,-0.5746297909621609,0.7491559955031581,0.04598034067964944,-0.08393073090915575,0.08741486738630176,-0.48496209795542433,-0.2809517937910209,0.7184509146665667,0.9295663303357002,-0.5565850560025635,-0.19467928632568046,754.9823177630963,108.65901764015709,0.0
0.002194130876236105,0.10034693262973637,-0.47519282593849194,0.32522025162610657,0.3629945021790687,0.4251558916653923,0.376232079534003,0.04061632027466379,0.4952779312900709,0.2720331314391069,-0.74193755863834,-0.7384213947921883,0.15428737970948683,0.642909238481398,0.22302272802816842,755.62268977378,43.27947964813154,0.0
0.2941578487858043,-0.5295446982900555,0.033671509922194885,0.5710532986493794,0.22290575267073326,0.052321160924329764,0.2970627120374209,0.11327062855488979,0.5872691991299419,0.11289377397890453,-0.015373775490452905,-0.5236809981806052,0.6071959219117261,-0.47020951352676665,0.11873918121319274,802.2730866640505,225.10070349293153,0.0
0.40047803221002765,0.8946679143166417,0.11331471018620365,0.6956461064378214,0.013693194036075664,-0.2802134111082738,1.3832108197577746,-0.609043288055962,1.460662186457801,0.8141834601398295,-0.28740122044938177,0.3249240265276894,-0.6988771043245556,0.2965161510142916,0.16104975391532558,855.744129877412,35.46291130813628,0.0
0.43323708592750904,-0.20198900485857743,0.07951227069449888,0.23813733618896557,-0.24423154453347606,0.7030476760009443,0.06506926397962891,0.17218698605621374,-0.41638893888467515,-0.8256707477109994,-0.6731704008978474,0.2981572441141849,-0.3951453987148333,0.3644388548547329,0.8273707730592743,870.5964110337699,83.71622177609743,0.0
0.3854882597992336,0.21315532169671855,0.3278411377372206,0.5520118087332296,0.15585957806136774,0.33184747920993884,-0.2827078061603248,-0.48810614698407806,-0.2528966141013222,-0.16317869465780915,-0.18358254549626146,0.5733212637621969,-1.3578818705412696,-0.10686612426078142,0.37164024839981324,876.8627225505221,11.506164070748572,0.0
0.35338156494899214,-0.40946636283233245,0.8693589084810316,-0.6918763856027111,-0.17498356705227905,-0.154914241843216,-0.15992508268131783,0.6798502115889343,0.007981511516007976,0.159887737529023,0.43965864574438157,-0.31979086705962434,-0.07736498110232541,0.8380339632349505,0.18912146538904076,906.0484321575319,256.04777695712994,0.0
-0.5474885001992081,-0.4281793255441662,0.44596643401379166,-0.564737076166981,-0.2364950452646461,0.10165109837115123,0.006810753301352387,0.7416087965514633,-1.2253087028470513,0.24097358626590137,-0.14129143951839346,0.6585041042022197,-0.1178135607650291,-0.10332463104667804,-0.0020382931424327336,920.6166042097695,16.171917240524053,0.0
-0.3305703262280704,-0.29545633600447385,-0.07447784968884794,0.8224862157227093,-0.24567492535546245,-0.34374868770202804,-0.20007405319546134,0.0016980179462353156,0.8962222871319964,-0.3818926368827718,1.2495464746539433,0.2261496762338431,-0.5001630677825587,-0.2736275541693613,-0.9682248775950976,922.478040066195,26.475910459673457,0.0
0.05334095258914334,0.5257676328445297,0.015544490148831459,0.40140369928377323,0.2142436405951161,0.6050672442532209,-0.489868933558323,0.4414411077043996,0.9433879711942098,1.282649557832075,0.7101630879541515,0.08573570503289418,-0.48263660941091796,-0.4083114894269758,-0.0865874961442277,926.7861463435166,82.67489681544856,0.0
0.9299611937601585,-0.2651848537270407,0.08979861541318473,0.4703818885064369,-1.6428331020416596,-0.5317062604758581,0.9765856012067478,0.5214512242228503,0.5248222700995245,-0.4697472221370498,0.7257507929850533,-0.4084707546497026,0.04577392847090425,0.34734621684420747,0.4164432875504563,954.0308627671287,145.43176203210754,0.0
0.24677398434257097,-0.10046473060585943,-0.9237920822498247,0.04117640253456944,-1.0842478478303668,0.2837896650923973,-0.48933008963754654,-0.07976442325312333,-0.2557663275242423,0.2830061534616146,-0.39505186037525164,0.12810585506384078,0.092274352066128,0.03288502681478288,0.19633781791185426,956.8662409616501,97.58783920417878,0.0
-0.6012434524331247,-0.582944430138103,0.7167378596328663,-0.7699362963574524,1.0831739074698072,-0.06888140142712776,-0.4252396924114987,0.4305742712323975,-0.28111669253566574,0.16909841040653756,0.6215407492611877,0.3566276030531954,0.2132467228411132,0.3273157175378835,0.0200369886241287,975.8410620539901,27.41399266631212,0.0
0.40554732384425946,-0.5363891630475821,0.7295580224538162,-0.07810327758528728,0.08859091471708133,-0.1567755203209687,0.3030554189739792,0.5270617992412406,-0.49603476668183505,-0.03464131970928243,0.08492771270883709,0.2181616984566243,-0.14577955980647006,-0.21597919371633176,0.44305109176536017,997.9727932086661,1.094348747185096,0.0
0.25431895383443937,0.1077323638910171,0.6247026436587444,-0.6688638224132966,0.39922634306727667,0.18681380981222573,-0.7274600507866537,0.5831635908703094,0.29493164219652346,0.361670905196953,-0.15182788861489002,0.38129466325554884,-0.3654696810351507,-0.6727089522235918,-0.006527664743594738,1000.0585542633423,142.531369976474,0.0
1.6613621997418937,2.0817625661574533,1.8046226856794112,-1.031705159513489,-0.9245159049779594,-1.2200541136402745,-0.2810622347996549,0.8091194066468204,-0.1388806949100957,0.45830699407758785,0.6798151877781887,0.10500300597702526,0.13192598918320902,0.8989019817292078,-0.6539861360594676,1016.4083800450717,767.5055402996142,1.0
-0.6624657969293889,0.4077693665596394,-0.20437778809128782,0.4307475971534034,-0.028213713969044454,0.41638602492326643,-0.44073052130835616,0.3065610238032158,-0.25048267920840606,0.3601153635376342,1.1822982434027343,-0.40224636302201894,-0.17704396729247712,-0.06387125706252142,0.16137552686363038,1048.1012223645328,167.0274049786961,0.0
-1.1456751831430272,0.01661955921061435,-0.1092414845587077,-0.10572109382070594,0.14726723643676018,0.17703617262013524,0.16929145525270214,-0.5385223846404226,-0.12519641878922727,-0.14618549538338077,0.263646693689768,-0.48304438402061556,0.09668439331784362,0.8044289944814953,-1.3304315397866093,1071.8821431831739,62.65688388598598,0.0
-0.0849547917156638,-0.9924161132399123,0.0001369139339203272,0.4177317962088229,-0.2554567703355336,0.46303003376328206,0.6804195502400532,0.20088747688488243,-0.25748647519446305,0.268002135506155,0.8404453786159337,-0.6655700951369687,0.5540771196527089,-0.6444582809616672,-0.7587872469339563,1105.8295298392047,235.09856611089396,0.0
-0.6167599584767063,-0.019693182460586996,0.6314956690313482,-1.0055362551319524,0.4947700800743086,-0.07655228189927617,-0.5514441196136226,0.2957880181950431,-0.23741567573526434,1.129451428802458,0.24923105513526558,0.027977118846349302,0.3241093831875609,0.6717616796289818,0.7204149172179031,1107.0170410893409,53.7374594250052,0.0
0.46401929678992204,0.6883997716180401,0.6016324894833541,0.45464553685306847,-0.19715824474663957,0.6286187245553669,-0.21431990734350598,0.13178492278245793,-0.18807909487324265,0.3369907369953127,0.6397813404802158,-0.20343271208043398,-0.7058652263454612,0.5052692218329208,0.5177995334608025,1120.667137928116,75.4301714561411,0.0
0.7822324514313846,0.4469462173422735,0.45848510639090545,-0.35870967480071364,0.36851448602784165,1.0734138674197424,-0.2764960793655511,-0.6089912555494744,0.07028123620531317,0.4687198578372964,0.10825599159100584,0.8918855066466108,-0.43019056748778783,-0.7577803341547397,0.7145003535957685,1176.9958325466512,65.84219669198312,0.0
-0.7039698538285821,0.15856062890691597,0.7009104928693632,0.10814545294482661,-0.34895658318308787,0.6361451829447501,0.08539174424446136,-0.11043687656519902,0.821753652702238,-0.1880727671232806,-0.29966870593616735,-0.4513698984156347,0.6080207261541503,0.21382315752380554,-0.24373676136752914,1192.617980034296,60.352607464718744,0.0
-0.7194904549952801,0.7043611716421141,-0.23638816130767992,-0.9095938615213749,0.04367311332093686,0.5163390394785248,0.36006592660910813,0.040598542949839195,-0.2208978058773581,-0.2803160210210503,0.6379879794171511,-0.9764029098720064,-0.4745891000069301,-0.047915096039747376,-0.9971593996004798,1205.5235065892318,150.2503099945766,0.0
-0.10897596786485238,-0.6134813894843381,0.23739626211512097,-0.2865969563341252,-0.19986397245542012,-0.3215233510746331,0.33811129439413506,-0.03445570913207305,0.4730267850657271,0.6039790879774093,-0.14352208612997458,-0.3485541543124743,-0.20947637849814038,1.3309118575844252,-0.3087394188301079,1210.7667343203868,75.817144166015,0.0
-0.08736777780470709,0.10723186795259283,0.27328432620595833,0.051683803267984135,0.8869707892783747,0.11798437026436032,-0.07464196981011689,0.47793939882176917,-0.4433155899553167,0.2695971489793998,-0.18541160865157869,0.6428199593350783,0.6813112798746598,-0.08704376843879819,-0.43519428382486014,1229.831286794128,39.08463353539588,0.0
-0.9311113349494259,0.11260524262836352,-1.0663145789240311,-0.042521505955075777,-0.28048005176421664,0.27903070162544996,-0.006820537043700972,-0.28317258839850235,0.42453501138463334,-0.5456486516782123,0.2815379857775552,1.0310879680481506,0.4827858075590463,-0.20272195525131248,-0.5091618208529074,1230.6526816159942,30.861922249763612,0.0
0.46732973411331385,-0.6121552400057095,0.0030073811398788858,0.36225445919705224,-0.5044754122005459,-0.5320666315527394,-0.6589352805462576,0.7972454533611683,0.8492540370448348,0.8418090901058001,0.9087096453001551,-0.31651752858084753,-0.906332408198353,0.8516238039445402,0.46458858415965737,1275.300537064764,4.847819853163455,0.0
0.42438831733433835,-0.520010574330354,0.04852549291139,0.07963351128290161,-0.03156912311825574,-0.4251311590123514,-0.9504586660260367,-0.3763320791186094,-1.4357329942386572,-0.2064392993980631,-0.30749915843266584,-0.5838628207695908,0.20043296769912577,-0.17168564203601078,-0.1355774789784693,1276.133524316744,88.5137180844145,0.0
0.6954956877002145,-0.16053722107971893,0.2268820613747093,-0.5415608870046998,0.1277164777903407,-0.05127556074370059,0.04627626924339155,-0.6124236610695196,-0.564869297743268,-0.1730858099490469,0.6653196005308548,-0.7201305200112178,0.8402568827327043,-0.35327384700472714,0.04154504015932775,1294.4670897698734,27.13146555210783,0.0
0.5013011045582074,-0.17783200131002327,-0.1218086369734496,0.7232600577113265,0.5483126397771765,0.35031537621774994,-0.07298308538057804,-0.03820427411473835,-0.536151852815896,-0.1420668419220865,0.0336910582315192,-0.016795475128839037,0.14805004916256406,0.5557372266717184,-0.755683205017114,1311.831682228631,17.03259499729896,0.0
-0.3166239340263476,0.572222069773466,1.2331030413348494,-0.5368606698005521,-0.31268618168004786,-0.6543177967976166,-1.0182719717122917,0.13724120261843273,0.29712176339710067,-0.14981443658749885,-0.14527770356125308,-0.055554142578336234,-0.28430759716093934,-0.021789891883462933,0.6934465139940542,1329.445832325172,107.08251906145128,0.0
-0.4136902217120886,-0.1415211840996498,-0.06382220146164044,-0.28375171153259926,0.03396282165972294,-1.249979655301908,0.2864570241458608,-0.4861026036139821,-0.4203232863639616,-0.08374793670618763,-0.6948486531015399,0.6656031330905434,-0.4119234655741654,1.316345739731144,0.3151001052597892,1360.3676067026406,115.32203720785398,0.0
-0.28414693249028816,-0.15319857085646646,0.07429553617352024,0.8493602270096162,0.4751431184462547,0.4376272244436691,-0.1527853139652081,-0.2834632096010002,0.31870250436417696,0.6667852699628359,-0.0690148351227196,-0.34233522257414806,-0.5166478153300131,-0.836754006364077,-0.22340323009131066,1406.807496722689,140.49512934945744,0.0
-0.12719493582729557,-0.010031985025827202,0.2708196310474982,-0.2343838808590331,0.8976422488803693,-0.569347254260106,0.34138493981122964,-0.6097790505878325,-0.42522772816622156,0.14050039981399554,0.5218371828257463,-0.1397717231237469,0.0423069867838824,0.6313661455146622,-0.6110718966832275,1443.7001304423113,71.03266843064493,0.0
0.3849413678136185,-0.34453292786616024,0.12154788971549212,0.26986825229106387,-0.5878714822846989,-0.37328002527955384,0.33292892864236395,-0.1300552877070267,-0.3568307945468186,0.09736612640080554,-0.5397088509554919,-0.5913203519858258,-1.1941878363187453,0.17989498114219385,0.015996038007273,1449.7574967503406,225.48314610349263,0.0
0.27029504941086446,0.6109296252410308,-0.12065572725679555,-0.03477190221249565,0.17160585228376582,-0.28503872262590463,-0.7288545114155697,-0.5758023105132853,-0.01990840353735037,0.49989564253011826,0.7836618463492384,-0.14235139526514526,0.08392304750530089,0.9354034894593068,0.25841045787555156,1451.321921453781,276.4242109685118,0.0
0.06860886201109184,0.10507952838896088,0.2909806414394942,-0.6101495775597774,0.38027143151596665,0.21955804480712854,0.5441185401943627,0.2470607533353748,0.5106242735149902,-0.4614378324220742,-0.298215092470659,0.07635348750754987,-0.3756050767116047,0.42774316250927935,-0.7077687444352873,1466.6248736682144,165.69889072641413,0.0
-0.07979741350466425,-0.28324708315209884,-0.3712105291130074,-0.6854936613010543,0.02090023595561078,-0.04155376273327015,0.9521925401650756,1.2439602036174464,-0.5339836393084634,-0.9515072020175481,-0.6003289139550825,-0.030929820029213902,0.5625854249394494,-0.24073114597174422,0.2891389019187457,1474.307435879818,101.9485226841339,0.0
-0.3995203903727046,-0.24356122208129236,0.08339831053716114,-0.005567321178595212,-0.018029186658782552,-0.5408994980392393,0.6129469042387561,0.6091657070301212,0.6175421335141897,-0.33861217551486306,0.05969510786892463,-0.2624374082294328,-0.48735835329790284,0.14248154012299524,-1.061169211560102,1495.8191827101207,37.200477024988004,0.0
0.42342007629538053,-0.581348901517814,-0.15650724769783975,-1.1345618011039083,0.9038788050599993,0.3291121906715021,0.04293588374541449,-0.34406547159656115,-0.5328633676539074,-0.1001546529289545,0.15110548212261943,-0.1149215908842197,0.2654598805214826,0.9278647403446653,-0.5365766401489994,1538.4034377708888,408.1307267415326,0.0
0.1182430294800078,0.8706079035990572,-0.15537697405948425,-0.06952065728439732,0.23063002672829588,0.33804864488136743,0.5248849748893769,0.05463891760578724,-0.3974280439470312,0.28038130043916576,-0.4834570799858709,0.16597892806425885,0.038625596877935875,0.026369779150749607,-0.0411487153658043,1568.9486334362605,33.03928398641815,0.0
0.5009525794158154,0.3090205562611821,0.3472840302944898,-0.2318241486152324,-0.8210393803627093,-0.1985618050066802,0.21787750009079895,0.016198821493769795,-0.21638721744300218,0.11071545894803442,-0.13359594036386183,0.024399633965429893,-0.9944027468466791,0.38357191231861715,0.30641184850693526,1571.6850521291037,23.64702310704998,0.0
1.056124591758377,-0.35596705966236336,-0.2515965553456114,0.08713189246063234,-0.017054332784046864,0.7899332262066906,-0.20416562031704336,-0.07686178957623527,-0.28110804090890446,0.7618115209602495,0.24359818663845118,0.7854429360892137,1.4575317174312914,-0.38140729534518036,0.5390969480486792,1577.4175679598532,59.367254432988226,0.0
-0.1283688448637778,-0.3438208471097576,-0.733141407162086,1.0641832209735398,0.5010174574536316,-0.11271430685252541,0.3109672575227493,-0.9044879375954583,-0.04719042535257321,-0.3809594491968293,0.7227852598950847,0.7563943541250088,0.4452258306812807,0.47368156247328547,-0.32493376241748495,1579.3613275520286,6.851994458612368,0.0
0.358477413294719,-0.6896916355606425,-0.7570818632896583,-0.05274057995121271,0.2650980305523906,0.2990675935822893,-0.6285108343699755,-0.7757860323564642,-0.22577355081084954,-0.43820559313928215,0.3060087832734871,-0.5064311716589528,0.9721510440220226,0.18118010317220734,-0.07346326123700542,1591.1099609445882,384.94449198589086,0.0
-0.5736644892772443,-0.6605642521325357,-0.16045862086563104,-0.28942016004103954,-0.8659143198414267,0.6858164907642006,-0.5526098236962783,0.17630678552082069,0.2211025968133255,-0.8094221572380129,-0.1923578582921582,-0.7048165455442776,0.20379938239032333,0.03125844876802024,-0.03864118886341872,1596.6038495798339,89.77848051106103,0.0
-0.4100861468503748,0.590518363597924,-0.18891458944172645,-0.7386735601683583,-0.4721459853937646,-1.0035527770132944,-0.3271729053675645,-0.45452691916691046,0.34728913218579094,0.28611377226856133,0.10633027517983315,0.47356044898458155,-0.5892015685172796,0.15916009416810956,-0.7190015857280088,1597.2746102017393,82.40773695566796,0.0
-0.2384226803085864,0.17059260924565076,-0.26588172382927455,0.816626910602802,-0.17401792986163753,0.4003942285408619,-0.13226416156821205,0.06583350830515855,-0.18251567391676662,0.08857274117140801,0.8633239773541912,0.7715788717885389,-0.24358436266217,-0.114502665498756,0.02541956648403005,1604.371418403099,107.65215873018016,0.0
0.3210435245375386,0.9272426760179189,0.6429713593539401,-0.13337866919403973,0.20150390119090517,0.11286156882585166,-0.3028832789036572,0.5067721570765626,-1.2570086379405832,0.5030646795775237,0.2059342988955318,-0.9032294150830824,-0.5208842284869349,-1.032941561945484,0.8483880981332828,1606.278453311651,69.72121234611377,0.0
-0.49582124009697665,0.4550983948792039,0.47294165447761144,-0.06033542225729212,-0.33228599727639696,0.25638270534052815,0.10771292929185865,0.46811885071494175,-0.5866530145944189,0.511216151218156,0.6738401108397585,-0.12838402144328737,-0.477992026387693,-0.241642705216655,-0.32006509020169777,1616.354338512665,4.258881069164273,0.0
